Frame,Time_Sec,X,Y,Mode,Area,Circularity
1131,37.699999999999996,748,552,TRACKING,30.0,0.7689394011682371
1134,37.800000000000004,748,550,TRACKING,26.0,0.7785730219145969
1137,37.900000000000006,746,550,TRACKING,22.0,0.7798381254407766
1140,38.00000000000001,746,550,TRACKING,24.0,0.8085181428902573
1143,38.1,746,550,TRACKING,22.0,0.7798381254407766
1146,38.199999999999996,746,552,TRACKING,38.0,0.7964953919549048
1149,38.300000000000004,746,552,TRACKING,36.0,0.6872354501543845
1152,38.400000000000006,744,554,TRACKING,34.0,0.7126537717491253
1155,38.50000000000001,744,552,TRACKING,26.0,0.6269475859030686
1158,38.6,742,556,TRACKING,30.0,0.723401060657387
1161,38.699999999999996,744,554,TRACKING,32.0,0.7398388372977944
1164,38.800000000000004,742,554,TRACKING,26.0,0.7785730219145969
1167,38.900000000000006,744,552,TRACKING,40.0,0.924798546622243
1170,39.00000000000001,742,552,TRACKING,26.0,0.7785730219145969
1173,39.1,742,552,TRACKING,30.0,0.8983534868245349
1176,39.199999999999996,742,550,TRACKING,14.0,0.6473589832878452
1179,39.300000000000004,740,550,TRACKING,32.0,0.7398388372977944
1182,39.400000000000006,740,550,TRACKING,54.0,0.8363009706092605
1185,39.50000000000001,740,552,TRACKING,64.0,0.8202020201250877
1188,39.6,740,552,TRACKING,64.0,0.8202020201250877
1191,39.699999999999996,740,554,TRACKING,56.0,0.9432711611657616
1194,39.800000000000004,738,554,TRACKING,46.0,0.803114141847837
1197,39.900000000000006,740,554,TRACKING,44.0,0.8399544390775812
1200,40.00000000000001,738,552,TRACKING,54.0,0.8363009706092605
1203,40.1,738,552,TRACKING,50.0,0.9193857107025736
1206,40.199999999999996,738,552,TRACKING,46.0,0.8458348538463679
1209,40.300000000000004,738,550,TRACKING,26.0,0.7785730219145969
1212,40.400000000000006,738,550,TRACKING,46.0,0.8458348538463679
1215,40.50000000000001,738,550,TRACKING,24.0,0.7539822368615503
1218,40.6,738,550,TRACKING,28.0,0.75020015882688
1221,40.699999999999996,738,550,TRACKING,36.0,0.7853981633974483
1224,40.800000000000004,738,552,TRACKING,48.0,0.8085181381420813
1227,40.900000000000006,738,552,TRACKING,46.0,0.8458348538463679
1230,41.00000000000001,736,552,TRACKING,28.0,0.9432711667053002
1233,41.1,736,552,TRACKING,30.0,0.7689394011682371
1236,41.199999999999996,736,552,TRACKING,30.0,0.7689394011682371
1239,41.300000000000004,736,554,TRACKING,6.0,0.6430287075658971
1242,41.400000000000006,736,552,TRACKING,32.0,0.7398388372977944
1245,41.50000000000001,736,554,TRACKING,16.0,0.7853981633974483
1248,41.6,736,552,TRACKING,28.0,0.75020015882688
1251,41.699999999999996,736,550,TRACKING,38.0,0.7964953919549048
1254,41.800000000000004,734,548,TRACKING,52.0,0.8758946496539215
1257,41.900000000000006,734,550,TRACKING,34.0,0.8198545354117052
1260,42.00000000000001,734,550,TRACKING,44.0,0.8867595835457189
1263,42.1,734,552,TRACKING,36.0,0.8323186919600187
1266,42.199999999999996,734,552,TRACKING,36.0,0.8323186919600187
1269,42.300000000000004,732,552,TRACKING,28.0,0.75020015882688
1272,42.400000000000006,732,552,TRACKING,28.0,0.75020015882688
1275,42.50000000000001,732,554,TRACKING,30.0,0.8983534868245349
1278,42.6,732,554,TRACKING,42.0,0.7722839969901619
1281,42.699999999999996,732,554,TRACKING,48.0,0.8085181381420813
1284,42.800000000000004,732,554,TRACKING,56.0,0.9432711611657616
1287,42.900000000000006,732,552,TRACKING,52.0,0.7785730264869144
1290,43.00000000000001,730,552,TRACKING,50.0,0.9193857107025736
1293,43.1,732,550,TRACKING,44.0,0.8399544390775812
1296,43.199999999999996,732,550,TRACKING,48.0,0.8085181381420813
1299,43.300000000000004,732,550,TRACKING,44.0,0.8399544390775812
1302,43.400000000000006,730,552,TRACKING,46.0,0.8458348538463679
